id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
4794;130 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/Nokia-130-Dual-SIM.jpg;;Red, black, white;15;1;;
4795;130;https://fdn2.gsmarena.com/vv/bigpic/Nokia-130.jpg;;Red, black, white;15;1;;
4796;Lumia 530 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-530.jpg;;Bright orange, Bright green, White, Dark grey;15;1;;
4797;Lumia 530;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-530.jpg;;Bright orange, Bright green, White, Dark grey;15;1;;
4798;X2 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/Nokia-X2-Dual-SIM.jpg;;Glossy green, orange black, yellow, white, matt dark grey;15;1;;
4799;225;https://fdn2.gsmarena.com/vv/bigpic/nokia-225-ss.jpg;;Red, yellow, green, black, white;15;1;;
4800;225 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/Nokia-225-Dual-SIM.jpg;;Red, yellow, green, black, white;15;1;;
4801;Lumia 930;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-930-new.jpg;;Bright orange, bright green, white, black, gold;15;1;;
4802;Lumia 635;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-635-new.jpg;;Bright Orange, bright green, bright yellow, white, black;15;1;;
4803;Lumia 630 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-630-new.jpg;;Bright Orange, bright green, bright yellow, white, black;15;1;;
4804;Lumia 630;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-630-new.jpg;;Bright Orange, bright green, bright yellow, white, black;15;1;;
4805;XL;https://fdn2.gsmarena.com/vv/bigpic/nokia-xl.jpg;;Bright green, orange, cyan, yellow, black, white;15;1;;
4806;X+;https://fdn2.gsmarena.com/vv/bigpic/nokia-x-plus.jpg;;Bright green, bright red, cyan, yellow, black, white;15;1;;
4807;X;https://fdn2.gsmarena.com/vv/bigpic/nokia-x.jpg;;Bright green, bright red, cyan, yellow, black, white;15;1;;
4808;Asha 230;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-230.jpg;;Bright Red, Yellow, Bright Green, White, Cyan, Black;15;1;;
4809;220;https://fdn2.gsmarena.com/vv/bigpic/nokia-220.jpg;;Red, black, white, yellow, cyan;15;1;;
4810;Lumia Icon;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-icon-929.jpg;;Black, White;15;1;;
4811;Lumia 525;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-525.jpg;;Black, White, Yellow, Red;15;1;;
4812;Lumia 1520;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-1520-ofic.jpg;;Yellow, white, black, red, green (AT&T);15;1;;
4813;Lumia 1320;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-1320.jpg;;Yellow, white, black, red;15;1;;
4814;Lumia 2520;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-2520.jpg;;Cyan , Red, Black, White;15;1;;
4815;Asha 503 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-503-ds.jpg;;Yellow, black, green, red, blue, white;15;1;;
4816;Asha 503;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-503.jpg;;Yellow, black, green, red, blue, white;15;1;;
4817;Asha 502 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-502-dual-sim.jpg;;Bright Red, Bright Green, Cyan, Yellow, White and Black;15;1;;
4818;Asha 500 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-500-dual-sim.jpg;;Bright Red, Bright Green, Cyan, Yellow, White and Black;15;1;;
4819;Asha 500;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-500.jpg;;Bright Red, Bright Green, Cyan, Yellow, White and Black;15;1;;
4820;108 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-108-dual-sim.jpg;;Black, White, Red, Blue, Yellow;15;1;;
4821;515;https://fdn2.gsmarena.com/vv/bigpic/nokia-515.jpg;;White, Black;15;1;;
4822;107 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-107.jpg;;Black, White, Red;15;1;;
4823;106;https://fdn2.gsmarena.com/vv/bigpic/nokia-106.jpg;;Black, White, Red;15;1;;
4824;Lumia 625;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-625.jpg;;Orange, Bright green, Yellow, Black and white;15;1;;
4825;Lumia 1020;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-1020-ofic.jpg;;Yellow, white, black, red (AT&T exclusive);15;1;;
4826;208;https://fdn2.gsmarena.com/vv/bigpic/nokia-208.jpg;;Cyan , Red, Yellow, Black, White;15;1;;
4827;207;https://fdn2.gsmarena.com/vv/bigpic/nokia-207.jpg;;Cyan , Red, Yellow, Black, White;15;1;;
4828;Lumia 925;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-925-new.jpg;;Black, White, Gray;15;1;;
4829;Lumia 928;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-928-black.jpg;;Black, White;15;1;;
4830;Asha 501;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-501-dual-sim.jpg;;Bright Red, Bright Green, Cyan, Yellow, White and Black;15;1;;
4831;Asha 210;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-210-1.jpg;;Yellow, Black, White, Cyan, Magenta;15;1;;
4832;Lumia 720;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-720.jpg;;White, Red, Yellow, Cyan/Black;15;1;;
4833;Lumia 520;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-520.jpg;;Yellow, red, cyan, white/black;15;1;;
4834;301;https://fdn2.gsmarena.com/vv/bigpic/nokia-301.jpg;;Cyan, Black, Yellow, Magenta, White;15;1;;
4835;105;https://fdn2.gsmarena.com/vv/bigpic/nokia-105.jpg;;Black, Cyan;15;1;;
4836;Asha 310;https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-310.jpg;;Black, White, Golden Light;15;1;;
