id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
75;K8 Note;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k8-note-.jpg;;Fine Gold, Venom Black;11;1;;
76;Tab 4 10 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-4-10.jpg;;Aurora Black, Sparkling White;11;2;;
77;Tab 4 10;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-4-10.jpg;;Black, White;11;2;;
78;Tab 4 8 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-4-8-.jpg;;Aurora Black, Sparkling White;11;2;;
79;Tab 4 8;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-4-8-.jpg;;Black, White;11;2;;
80;Tab3 8 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab3-8.jpg;;Black, White;11;2;;
81;ZUK Edge;https://fdn2.gsmarena.com/vv/bigpic/lenovo-zuk-edge-1.jpg;;Ceramic White, Titanium Black;11;1;;
82;A6600 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a6600.jpg;;Black, White;11;1;;
83;A6600;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a6600.jpg;;Black, White;11;1;;
84;B;https://fdn2.gsmarena.com/vv/bigpic/lenovo-b.jpg;;Black, White, Gold;11;1;;
85;A Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a-plus-A1010.jpg;;Onyx Black, Pearl White;11;1;;
86;P2;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p2.jpg;;Champagne gold, Graphite gray;11;1;;
87;K6 Note;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k6-note.jpg;;Silver, Gold, Dark Grey;11;1;;
88;K6 Power;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k6-power.jpg;;Silver, Gold, Dark Grey;11;1;;
89;K6;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k6.jpg;;Silver, Gold, Dark Grey;11;1;;
90;Yoga Tab 3 10;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tablet-3-10.jpg;;Black;11;2;;
91;Yoga Tab 3 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tab3-plusr.jpg;;Black;11;2;;
92;Vibe A;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-a.jpg;;Onyx Black, Pearl White;11;1;;
93;C2 Power;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-c2-power.jpg;;Black, White;11;1;;
94;C2;https://fdn2.gsmarena.com/vv/bigpic/Lenovo-Vibe-C2r.jpg;;Black, White;11;1;;
95;Phab2 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-phab2-plus.jpg;;Gunmetal Grey, Champagne Gold;11;1;;
96;Phab2;https://fdn2.gsmarena.com/vv/bigpic/lenovo-phab2.jpg;;Gunmetal Grey, Champagne Gold;11;1;;
97;Phab2 Pro;https://fdn2.gsmarena.com/vv/bigpic/lenovo-phab2-pro.jpg;;Gunmetal Grey, Champagne Gold;11;1;;
98;ZUK Z2;https://fdn2.gsmarena.com/vv/bigpic/zuk-z2-.jpg;;Titanium Black, Ceramic White;11;1;;
99;Vibe C;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-c.jpg;;Black, White;11;1;;
100;ZUK Z2 Pro;https://fdn2.gsmarena.com/vv/bigpic/zuk-z2-pro-.jpg;;Titanium Black, Ceramic White;11;1;;
101;Tab3 10;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab3-10.jpg;;Black;11;2;;
102;Tab3 8;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab3-8.jpg;;Black, White;11;2;;
103;Tab3 7;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab3-711.jpg;;Black;11;2;;
104;Vibe K5 Plus;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k5-plus.jpg;;Silver, Gold;11;1;;
105;Vibe K5;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k5.jpg;;Champagne Gold, Platinum Silver;11;1;;
106;A7000 Turbo;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a7000-turbo.jpg;;Matte Black;11;1;;
107;Vibe P1 Turbo;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-p1-turbo.jpg;;Platinum, Graphite Grey, Gold;11;1;;
108;K5 Note;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k5-note.jpg;;Silver, Gold, Gray;11;1;;
