id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
309;OT-V212;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v212.jpg;;Metallic Blue, Metallic Green;4;1;;
310;OT-S626A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s626a.jpg;;Dark Chrome;4;1;;
311;OT-S521A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s521a.jpg;;Dark grey, Cherry red;4;1;;
312;OT-S920;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s920.jpg;;Black soft touch, Black & Blue soft touch ;4;1;;
313;OT-S621;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s621.jpg;;Dark Chrome;4;1;;
314;OT-S520;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s520.jpg;;Black/Silver, Black/Red;4;1;;
315;OT-S320;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s320.jpg;;Black;4;1;;
316;OT-S319;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s319.jpg;;Black and Silver/Red/Green/Dark Grey;4;1;;
317;OT-S218;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s218.jpg;;Silver, Silver/Blue, Silver/Pink;4;1;;
318;OT-S215A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s215a.jpg;;Black;4;1;;
319;OT-S211;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s211.jpg;;Black, White, White & Green and White & Fuchsia;4;1;;
320;OT-S210;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s210.jpg;;Black, Black&Purple, Black&Green;4;2;;
321;OT-S120;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s120.jpg;;Black, Black&White;4;1;;
322;OT-S107;https://fdn2.gsmarena.com/vv/bigpic/alcatel-s107.jpg;;Black, Red;4;2;;
323;ELLE No 3;https://fdn2.gsmarena.com/vv/bigpic/alcatel-elle3.gif;;White, Pink, Yellow-green;4;1;;
324;OT-C825;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c825.gif;;Brown;4;1;;
325;OT-C717;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c717.gif;;Silver;4;1;;
326;OT-C707;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c707.gif;;;4;1;;
327;OT-C701;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c701.gif;;Soft Touch Black, Soft Touch Blue, Soft Touch Orange;4;1;;
328;OT-C700A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-c700a.jpg;;Flash Red, Night Black;4;1;;
